title,video_id,channel_name,channel_id,thumbnail,publish_time,view,thumbnail_text,thumbnail_text_content,thumbnail_text_area
VLOG: МЫ ТАК ПОДУМАЛИ! 25.05.21,kaibm6LSmb4,Katy LifeVlog,UCpm6vCgiehSKHtMFFS5ukiA,https://i.ytimg.com/vi/kaibm6LSmb4/mqdefault.jpg,2021-05-26T02:30:05Z,101580,"{'TextDetections': [{'DetectedText': 'Sweets', 'Type': 'LINE', 'Id': 0, 'Confidence': 89.78119659423828, 'Geometry': {'BoundingBox': {'Width': 0.2719896733760834, 'Height': 0.23932215571403503, 'Left': 0.13738571107387543, 'Top': 0.08321105688810349}, 'Polygon': [{'X': 0.14179900288581848, 'Y': 0.08321105688810349}, {'X': 0.4093753695487976, 'Y': 0.09998105466365814}, {'X': 0.40496209263801575, 'Y': 0.3225332200527191}, {'X': 0.13738571107387543, 'Y': 0.30576321482658386}]}}, {'DetectedText': 'How', 'Type': 'LINE', 'Id': 1, 'Confidence': 77.16109466552734, 'Geometry': {'BoundingBox': {'Width': 0.23749999701976776, 'Height': 0.20000000298023224, 'Left': 0.171875, 'Top': 0.28333333134651184}, 'Polygon': [{'X': 0.171875, 'Y': 0.28333333134651184}, {'X': 0.40937501192092896, 'Y': 0.28333333134651184}, {'X': 0.40937501192092896, 'Y': 0.4833333194255829}, {'X': 0.171875, 'Y': 0.4833333194255829}]}}, {'DetectedText': 'Sweets', 'Type': 'WORD', 'Id': 2, 'ParentId': 0, 'Confidence': 89.78119659423828, 'Geometry': {'BoundingBox': {'Width': 0.2661473751068115, 'Height': 0.2224198877811432, 'Left': 0.14374999701976776, 'Top': 0.0833333358168602}, 'Polygon': [{'X': 0.14374999701976776, 'Y': 0.0833333358168602}, {'X': 0.40937501192092896, 'Y': 0.10000000149011612}, {'X': 0.4000000059604645, 'Y': 0.3222222328186035}, {'X': 0.13750000298023224, 'Y': 0.30000001192092896}]}}, {'DetectedText': 'How', 'Type': 'WORD', 'Id': 3, 'ParentId': 1, 'Confidence': 77.16109466552734, 'Geometry': {'BoundingBox': {'Width': 0.23749999701976776, 'Height': 0.20000000298023224, 'Left': 0.171875, 'Top': 0.28333333134651184}, 'Polygon': [{'X': 0.171875, 'Y': 0.28333333134651184}, {'X': 0.40937501192092896, 'Y': 0.28333333134651184}, {'X': 0.40937501192092896, 'Y': 0.4833333194255829}, {'X': 0.171875, 'Y': 0.4833333194255829}]}}], 'TextModelVersion': '3.0', 'ResponseMetadata': {'RequestId': 'b6fcf07f-c952-420b-bb91-89b86f0da84a', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Wed, 26 May 2021 10:19:36 GMT', 'x-amzn-requestid': 'b6fcf07f-c952-420b-bb91-89b86f0da84a', 'content-length': '1702', 'connection': 'keep-alive'}, 'RetryAttempts': 0}}",Sweets How ,0.11259000000000001
RC Car with Train Horns on Golf Course,zYgAf2eu8sQ,Vlog Creations,UCR0VLWitB2xM4q7tjkoJUPw,https://i.ytimg.com/vi/zYgAf2eu8sQ/mqdefault.jpg,2021-05-24T16:00:21Z,1147867,"{'TextDetections': [{'DetectedText': 'INSURANCE', 'Type': 'LINE', 'Id': 0, 'Confidence': 31.217792510986328, 'Geometry': {'BoundingBox': {'Width': 0.07699517160654068, 'Height': 0.04520715773105621, 'Left': 0.12612983584403992, 'Top': 0.7108607292175293}, 'Polygon': [{'X': 0.12612983584403992, 'Y': 0.7280396819114685}, {'X': 0.2010926902294159, 'Y': 0.7108607292175293}, {'X': 0.203125, 'Y': 0.7388888597488403}, {'X': 0.12816214561462402, 'Y': 0.7560678720474243}]}}, {'DetectedText': 'SEE', 'Type': 'LINE', 'Id': 1, 'Confidence': 41.32264709472656, 'Geometry': {'BoundingBox': {'Width': 0.03437500074505806, 'Height': 0.02222222276031971, 'Left': 0.06562499701976776, 'Top': 0.7666666507720947}, 'Polygon': [{'X': 0.06562499701976776, 'Y': 0.7666666507720947}, {'X': 0.10000000149011612, 'Y': 0.7666666507720947}, {'X': 0.10000000149011612, 'Y': 0.7888888716697693}, {'X': 0.06562499701976776, 'Y': 0.7888888716697693}]}}, {'DetectedText': 'INSURANCE', 'Type': 'WORD', 'Id': 2, 'ParentId': 0, 'Confidence': 31.217792510986328, 'Geometry': {'BoundingBox': {'Width': 0.0737820640206337, 'Height': 0.027953006327152252, 'Left': 0.12812499701976776, 'Top': 0.7277777791023254}, 'Polygon': [{'X': 0.12812499701976776, 'Y': 0.7277777791023254}, {'X': 0.20000000298023224, 'Y': 0.7111111283302307}, {'X': 0.203125, 'Y': 0.7388888597488403}, {'X': 0.12812499701976776, 'Y': 0.7555555701255798}]}}, {'DetectedText': 'SEE', 'Type': 'WORD', 'Id': 3, 'ParentId': 1, 'Confidence': 41.32264709472656, 'Geometry': {'BoundingBox': {'Width': 0.03437500074505806, 'Height': 0.02222222276031971, 'Left': 0.06562499701976776, 'Top': 0.7666666507720947}, 'Polygon': [{'X': 0.06562499701976776, 'Y': 0.7666666507720947}, {'X': 0.10000000149011612, 'Y': 0.7666666507720947}, {'X': 0.10000000149011612, 'Y': 0.7888888716697693}, {'X': 0.06562499701976776, 'Y': 0.7888888716697693}]}}], 'TextModelVersion': '3.0', 'ResponseMetadata': {'RequestId': '5679ea92-cf21-44f2-8352-dc5ef6a58053', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Wed, 26 May 2021 10:19:37 GMT', 'x-amzn-requestid': '5679ea92-cf21-44f2-8352-dc5ef6a58053', 'content-length': '1746', 'connection': 'keep-alive'}, 'RetryAttempts': 0}}",,0.0
Brought my FATHER&#39;s PILLOW to sleep | Ss Vlogs :-),OtACAGFKpn8,Sambhavna Seth Entertainment,UChZ0JmGgyOWSU-1iXxPhsVA,https://i.ytimg.com/vi/OtACAGFKpn8/mqdefault.jpg,2021-05-26T06:25:15Z,429219,"{'TextDetections': [{'DetectedText': 'for', 'Type': 'LINE', 'Id': 0, 'Confidence': 41.0167236328125, 'Geometry': {'BoundingBox': {'Width': 0.054938483983278275, 'Height': 0.12923429906368256, 'Left': 0.3078683614730835, 'Top': 0.6432170271873474}, 'Polygon': [{'X': 0.36280685663223267, 'Y': 0.6655011177062988}, {'X': 0.3346503674983978, 'Y': 0.7724513411521912}, {'X': 0.3078683614730835, 'Y': 0.7501672506332397}, {'X': 0.33602485060691833, 'Y': 0.6432170271873474}]}}, {'DetectedText': 'for', 'Type': 'WORD', 'Id': 1, 'ParentId': 0, 'Confidence': 41.0167236328125, 'Geometry': {'BoundingBox': {'Width': 0.10923822969198227, 'Height': 0.03737117722630501, 'Left': 0.36250001192092896, 'Top': 0.6666666865348816}, 'Polygon': [{'X': 0.36250001192092896, 'Y': 0.6666666865348816}, {'X': 0.3343749940395355, 'Y': 0.7722222208976746}, {'X': 0.30937498807907104, 'Y': 0.7444444298744202}, {'X': 0.3375000059604645, 'Y': 0.644444465637207}]}}], 'TextModelVersion': '3.0', 'ResponseMetadata': {'RequestId': '04bad8aa-9f0f-4af0-be6b-37c506958b68', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Wed, 26 May 2021 10:19:37 GMT', 'x-amzn-requestid': '04bad8aa-9f0f-4af0-be6b-37c506958b68', 'content-length': '893', 'connection': 'keep-alive'}, 'RetryAttempts': 0}}",,0.0
6AM PRODUCTIVE online school morning routine/vlog *high school*,2_q4T1abM8Q,Kristy Bae,UCiLSb-cS_0pkjIYsm9oOB0w,https://i.ytimg.com/vi/2_q4T1abM8Q/mqdefault.jpg,2021-04-29T14:00:02Z,607709,"{'TextDetections': [{'DetectedText': 'I', 'Type': 'LINE', 'Id': 0, 'Confidence': 93.41087341308594, 'Geometry': {'BoundingBox': {'Width': 0.06563301384449005, 'Height': 0.11138923466205597, 'Left': 0.7124959826469421, 'Top': 0.2720831632614136}, 'Polygon': [{'X': 0.7155426740646362, 'Y': 0.38347238302230835}, {'X': 0.7124959826469421, 'Y': 0.3777702748775482}, {'X': 0.7750823497772217, 'Y': 0.2720831632614136}, {'X': 0.778128981590271, 'Y': 0.2777852714061737}]}}, {'DetectedText': '6AM school morning routine', 'Type': 'LINE', 'Id': 1, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.9221510291099548, 'Height': 0.12166369706392288, 'Left': 0.04985504969954491, 'Top': 0.7638541460037231}, 'Polygon': [{'X': 0.050011083483695984, 'Y': 0.7638541460037231}, {'X': 0.97200608253479, 'Y': 0.767713725566864}, {'X': 0.9718500375747681, 'Y': 0.8855178356170654}, {'X': 0.04985504969954491, 'Y': 0.8816582560539246}]}}, {'DetectedText': 'I', 'Type': 'WORD', 'Id': 2, 'ParentId': 0, 'Confidence': 93.41087341308594, 'Geometry': {'BoundingBox': {'Width': 0.006374152842909098, 'Height': 0.1226712092757225, 'Left': 0.715624988079071, 'Top': 0.38333332538604736}, 'Polygon': [{'X': 0.715624988079071, 'Y': 0.38333332538604736}, {'X': 0.7124999761581421, 'Y': 0.3777777850627899}, {'X': 0.7749999761581421, 'Y': 0.27222222089767456}, {'X': 0.778124988079071, 'Y': 0.2777777910232544}]}}, {'DetectedText': '6AM', 'Type': 'WORD', 'Id': 3, 'ParentId': 1, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.140625, 'Height': 0.09444444626569748, 'Left': 0.05000000074505806, 'Top': 0.7722222208976746}, 'Polygon': [{'X': 0.05000000074505806, 'Y': 0.7722222208976746}, {'X': 0.19062499701976776, 'Y': 0.7722222208976746}, {'X': 0.19062499701976776, 'Y': 0.8666666746139526}, {'X': 0.05000000074505806, 'Y': 0.8666666746139526}]}}, {'DetectedText': 'school', 'Type': 'WORD', 'Id': 4, 'ParentId': 1, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.21562500298023224, 'Height': 0.09444444626569748, 'Left': 0.21250000596046448, 'Top': 0.7666666507720947}, 'Polygon': [{'X': 0.21250000596046448, 'Y': 0.7666666507720947}, {'X': 0.4281249940395355, 'Y': 0.7666666507720947}, {'X': 0.4281249940395355, 'Y': 0.8611111044883728}, {'X': 0.21250000596046448, 'Y': 0.8611111044883728}]}}, {'DetectedText': 'morning', 'Type': 'WORD', 'Id': 5, 'ParentId': 1, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.2718749940395355, 'Height': 0.11666666716337204, 'Left': 0.44999998807907104, 'Top': 0.7666666507720947}, 'Polygon': [{'X': 0.44999998807907104, 'Y': 0.7666666507720947}, {'X': 0.721875011920929, 'Y': 0.7666666507720947}, {'X': 0.721875011920929, 'Y': 0.8833333253860474}, {'X': 0.44999998807907104, 'Y': 0.8833333253860474}]}}, {'DetectedText': 'routine', 'Type': 'WORD', 'Id': 6, 'ParentId': 1, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.23125000298023224, 'Height': 0.09444444626569748, 'Left': 0.7406250238418579, 'Top': 0.7722222208976746}, 'Polygon': [{'X': 0.7406250238418579, 'Y': 0.7722222208976746}, {'X': 0.971875011920929, 'Y': 0.7722222208976746}, {'X': 0.971875011920929, 'Y': 0.8666666746139526}, {'X': 0.7406250238418579, 'Y': 0.8666666746139526}]}}], 'TextModelVersion': '3.0', 'ResponseMetadata': {'RequestId': 'a31c6a89-7d9e-421f-a8b3-7d457ffb1677', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Wed, 26 May 2021 10:19:38 GMT', 'x-amzn-requestid': 'a31c6a89-7d9e-421f-a8b3-7d457ffb1677', 'content-length': '2987', 'connection': 'keep-alive'}, 'RetryAttempts': 0}}",I 6AM school morning routine ,0.1195
My Funniest Vlog Ever 😂 Ayachi Thakur Vlogs,tHD5ajeSxKQ,Ayachi Thakur Vlogs,UC8RXP2epKG3uiPO5QYQyGqg,https://i.ytimg.com/vi/tHD5ajeSxKQ/mqdefault.jpg,2021-05-26T01:30:07Z,46413,"{'TextDetections': [], 'TextModelVersion': '3.0', 'ResponseMetadata': {'RequestId': 'd08dc894-8dc0-4d8e-89b4-df0084841c6c', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Wed, 26 May 2021 10:19:39 GMT', 'x-amzn-requestid': 'd08dc894-8dc0-4d8e-89b4-df0084841c6c', 'content-length': '46', 'connection': 'keep-alive'}, 'RetryAttempts': 0}}",,0.0
Bahar jana hy tab lelo bhalyy😂 wah |  Maazsafder | vlog 93,C-lSNVDk5wI,Maaz Safder World,UCz0M2pV4jOUUQ88lOd2q08A,https://i.ytimg.com/vi/C-lSNVDk5wI/mqdefault.jpg,2021-05-26T00:50:33Z,152156,"{'TextDetections': [{'DetectedText': 'NHi chahaiyes', 'Type': 'LINE', 'Id': 0, 'Confidence': 86.97298431396484, 'Geometry': {'BoundingBox': {'Width': 0.7393806576728821, 'Height': 0.18938800692558289, 'Left': 0.10844578593969345, 'Top': 0.8033608794212341}, 'Polygon': [{'X': 0.10945096611976624, 'Y': 0.8033608794212341}, {'X': 0.8478264212608337, 'Y': 0.816683828830719}, {'X': 0.8468212485313416, 'Y': 0.9927488565444946}, {'X': 0.10844578593969345, 'Y': 0.9794259071350098}]}}, {'DetectedText': 'NHi', 'Type': 'WORD', 'Id': 1, 'ParentId': 0, 'Confidence': 88.6063232421875, 'Geometry': {'BoundingBox': {'Width': 0.19687500596046448, 'Height': 0.1388888955116272, 'Left': 0.109375, 'Top': 0.8166666626930237}, 'Polygon': [{'X': 0.109375, 'Y': 0.8166666626930237}, {'X': 0.3062500059604645, 'Y': 0.8166666626930237}, {'X': 0.3062500059604645, 'Y': 0.9555555582046509}, {'X': 0.109375, 'Y': 0.9555555582046509}]}}, {'DetectedText': 'chahaiyes', 'Type': 'WORD', 'Id': 2, 'ParentId': 0, 'Confidence': 85.33964538574219, 'Geometry': {'BoundingBox': {'Width': 0.5218750238418579, 'Height': 0.1666666716337204, 'Left': 0.32499998807907104, 'Top': 0.8166666626930237}, 'Polygon': [{'X': 0.32499998807907104, 'Y': 0.8166666626930237}, {'X': 0.846875011920929, 'Y': 0.8166666626930237}, {'X': 0.846875011920929, 'Y': 0.9833333492279053}, {'X': 0.32499998807907104, 'Y': 0.9833333492279053}]}}], 'TextModelVersion': '3.0', 'ResponseMetadata': {'RequestId': 'bd7a3f53-ffb3-4e8c-acef-70cdc135dc3c', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Wed, 26 May 2021 10:19:40 GMT', 'x-amzn-requestid': 'bd7a3f53-ffb3-4e8c-acef-70cdc135dc3c', 'content-length': '1303', 'connection': 'keep-alive'}, 'RetryAttempts': 0}}",NHi chahaiyes ,0.14003
"VLOG ★ new hair, palm springs trip + meet my new roommate!",m6-SttST0oY,Anastasia Karanikolaou,UCMHKlaUOwMvgZ339zcjEI2A,https://i.ytimg.com/vi/m6-SttST0oY/mqdefault.jpg,2021-05-02T18:04:50Z,611204,"{'TextDetections': [{'DetectedText': 'a week in my life', 'Type': 'LINE', 'Id': 0, 'Confidence': 99.6700210571289, 'Geometry': {'BoundingBox': {'Width': 0.687777578830719, 'Height': 0.14173969626426697, 'Left': 0.15300539135932922, 'Top': 0.38754260540008545}, 'Polygon': [{'X': 0.15300539135932922, 'Y': 0.39003196358680725}, {'X': 0.8406234383583069, 'Y': 0.38754260540008545}, {'X': 0.8407829403877258, 'Y': 0.5267929434776306}, {'X': 0.15316490828990936, 'Y': 0.5292823314666748}]}}, {'DetectedText': 'a', 'Type': 'WORD', 'Id': 1, 'ParentId': 0, 'Confidence': 98.35010528564453, 'Geometry': {'BoundingBox': {'Width': 0.05312500149011612, 'Height': 0.07222222536802292, 'Left': 0.15312500298023224, 'Top': 0.42222222685813904}, 'Polygon': [{'X': 0.15312500298023224, 'Y': 0.42222222685813904}, {'X': 0.20624999701976776, 'Y': 0.42222222685813904}, {'X': 0.20624999701976776, 'Y': 0.49444442987442017}, {'X': 0.15312500298023224, 'Y': 0.49444442987442017}]}}, {'DetectedText': 'week', 'Type': 'WORD', 'Id': 2, 'ParentId': 0, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.22499999403953552, 'Height': 0.10000000149011612, 'Left': 0.22812500596046448, 'Top': 0.39444443583488464}, 'Polygon': [{'X': 0.22812500596046448, 'Y': 0.39444443583488464}, {'X': 0.453125, 'Y': 0.39444443583488464}, {'X': 0.453125, 'Y': 0.49444442987442017}, {'X': 0.22812500596046448, 'Y': 0.49444442987442017}]}}, {'DetectedText': 'in', 'Type': 'WORD', 'Id': 3, 'ParentId': 0, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.08124999701976776, 'Height': 0.10555555671453476, 'Left': 0.46875, 'Top': 0.3888888955116272}, 'Polygon': [{'X': 0.46875, 'Y': 0.3888888955116272}, {'X': 0.550000011920929, 'Y': 0.3888888955116272}, {'X': 0.550000011920929, 'Y': 0.49444442987442017}, {'X': 0.46875, 'Y': 0.49444442987442017}]}}, {'DetectedText': 'my', 'Type': 'WORD', 'Id': 4, 'ParentId': 0, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.12512339651584625, 'Height': 0.11115504801273346, 'Left': 0.5687500238418579, 'Top': 0.4166666567325592}, 'Polygon': [{'X': 0.5687500238418579, 'Y': 0.4166666567325592}, {'X': 0.6937500238418579, 'Y': 0.41111111640930176}, {'X': 0.6968749761581421, 'Y': 0.5222222208976746}, {'X': 0.5687500238418579, 'Y': 0.5277777910232544}]}}, {'DetectedText': 'life', 'Type': 'WORD', 'Id': 5, 'ParentId': 0, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.125, 'Height': 0.1111111119389534, 'Left': 0.715624988079071, 'Top': 0.3888888955116272}, 'Polygon': [{'X': 0.715624988079071, 'Y': 0.3888888955116272}, {'X': 0.840624988079071, 'Y': 0.3888888955116272}, {'X': 0.840624988079071, 'Y': 0.5}, {'X': 0.715624988079071, 'Y': 0.5}]}}], 'TextModelVersion': '3.0', 'ResponseMetadata': {'RequestId': '248dc3a1-771e-49b3-b650-dc70b16ccb19', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Wed, 26 May 2021 10:19:40 GMT', 'x-amzn-requestid': '248dc3a1-771e-49b3-b650-dc70b16ccb19', 'content-length': '2489', 'connection': 'keep-alive'}, 'RetryAttempts': 0}}",a week in my life ,0.09749
"🛁 VLOG 🛁 | NAŠE BĚŽNÉ DNY, HOTOVÁ KOUPELNA, NÁKUPY A MÍRA MĚ VYTÁČÍ",wV2V8Gxa4QQ,petralovelyhair,UCHREC4tSuCcapNv3gELUAHQ,https://i.ytimg.com/vi/wV2V8Gxa4QQ/mqdefault.jpg,2021-05-25T17:49:49Z,17245,"{'TextDetections': [{'DetectedText': 'KONECNE HOTOW', 'Type': 'LINE', 'Id': 0, 'Confidence': 97.87555694580078, 'Geometry': {'BoundingBox': {'Width': 0.669252872467041, 'Height': 0.21394893527030945, 'Left': 0.28878623247146606, 'Top': 0.6572258472442627}, 'Polygon': [{'X': 0.28878623247146606, 'Y': 0.6784576177597046}, {'X': 0.9560990333557129, 'Y': 0.6572258472442627}, {'X': 0.9580391049385071, 'Y': 0.8499431014060974}, {'X': 0.29072630405426025, 'Y': 0.8711748123168945}]}}, {'DetectedText': 'koupelna', 'Type': 'LINE', 'Id': 1, 'Confidence': 99.4967269897461, 'Geometry': {'BoundingBox': {'Width': 0.34375, 'Height': 0.17222222685813904, 'Left': 0.5062500238418579, 'Top': 0.8055555820465088}, 'Polygon': [{'X': 0.5062500238418579, 'Y': 0.8055555820465088}, {'X': 0.8500000238418579, 'Y': 0.8055555820465088}, {'X': 0.8500000238418579, 'Y': 0.9777777791023254}, {'X': 0.5062500238418579, 'Y': 0.9777777791023254}]}}, {'DetectedText': 'KONECNE', 'Type': 'WORD', 'Id': 2, 'ParentId': 0, 'Confidence': 100.0, 'Geometry': {'BoundingBox': {'Width': 0.35629332065582275, 'Height': 0.16114141047000885, 'Left': 0.2906250059604645, 'Top': 0.699999988079071}, 'Polygon': [{'X': 0.2906250059604645, 'Y': 0.699999988079071}, {'X': 0.6468750238418579, 'Y': 0.6944444179534912}, {'X': 0.6499999761581421, 'Y': 0.855555534362793}, {'X': 0.2906250059604645, 'Y': 0.8611111044883728}]}}, {'DetectedText': 'HOTOW', 'Type': 'WORD', 'Id': 3, 'ParentId': 0, 'Confidence': 95.7510986328125, 'Geometry': {'BoundingBox': {'Width': 0.29692697525024414, 'Height': 0.17777778208255768, 'Left': 0.659375011920929, 'Top': 0.6666666865348816}, 'Polygon': [{'X': 0.659375011920929, 'Y': 0.6666666865348816}, {'X': 0.956250011920929, 'Y': 0.6722221970558167}, {'X': 0.956250011920929, 'Y': 0.8500000238418579}, {'X': 0.65625, 'Y': 0.8388888835906982}]}}, {'DetectedText': 'koupelna', 'Type': 'WORD', 'Id': 4, 'ParentId': 1, 'Confidence': 99.4967269897461, 'Geometry': {'BoundingBox': {'Width': 0.34375, 'Height': 0.17222222685813904, 'Left': 0.5062500238418579, 'Top': 0.8055555820465088}, 'Polygon': [{'X': 0.5062500238418579, 'Y': 0.8055555820465088}, {'X': 0.8500000238418579, 'Y': 0.8055555820465088}, {'X': 0.8500000238418579, 'Y': 0.9777777791023254}, {'X': 0.5062500238418579, 'Y': 0.9777777791023254}]}}], 'TextModelVersion': '3.0', 'ResponseMetadata': {'RequestId': '57b4773e-0553-4f75-89ae-3a20fdc520c0', 'HTTPStatusCode': 200, 'HTTPHeaders': {'content-type': 'application/x-amz-json-1.1', 'date': 'Wed, 26 May 2021 10:19:42 GMT', 'x-amzn-requestid': '57b4773e-0553-4f75-89ae-3a20fdc520c0', 'content-length': '2134', 'connection': 'keep-alive'}, 'RetryAttempts': 0}}",KONECNE HOTOW koupelna ,0.20239000000000001
